Type	Package	Permission	Granted?
package	com.google.android.gsf	com.google.android.gms.magictether.permission.CLIENT_TETHERING_PREFERENCE_CHANGED	true
package	com.google.android.gsf	android.permission.CONTROL_INCALL_EXPERIENCE	true
package	com.google.android.gsf	android.permission.MODIFY_PHONE_STATE	true
package	com.google.android.gsf	com.android.launcher.permission.INSTALL_SHORTCUT	true
package	com.google.android.gsf	android.permission.STATUS_BAR	true
package	com.google.android.gsf	android.permission.SEND_SMS_NO_CONFIRMATION	true
package	com.google.android.gsf	com.google.android.gms.DRIVE	true
package	com.google.android.gsf	android.permission.DUMP	true
package	com.google.android.gsf	com.google.android.gms.permission.REQUEST_SCREEN_LOCK_COMPLEXITY	true
package	com.google.android.gsf	android.permission.LOCATION_HARDWARE	true
package	com.google.android.gsf	android.permission.WAKE_LOCK	true
package	com.google.android.gsf	com.google.android.gms.auth.cryptauth.permission.KEY_CHANGE	true
package	com.google.android.gsf	android.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED	true
package	com.google.android.gsf	com.google.android.gms.permission.GROWTH	true
package	com.google.android.gsf	android.permission.UPDATE_APP_OPS_STATS	true
package	com.google.android.gsf	android.permission.OBSERVE_GRANT_REVOKE_PERMISSIONS	true
package	com.google.android.gsf	android.permission.READ_OEM_UNLOCK_STATE	true
package	com.google.android.gsf	com.google.android.gtalkservice.permission.GTALK_SERVICE	true
package	com.google.android.gsf	com.google.android.gms.magictether.permission.DISABLE_SOFT_AP	true
package	com.google.android.gsf	com.google.android.gms.chromesync.permission.METADATA_UPDATED	true
package	com.google.android.ims	android.permission.MODIFY_AUDIO_SETTINGS	true
package	com.google.android.ims	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.google.android.ims	android.permission.CHANGE_NETWORK_STATE	true
package	com.google.android.ims	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.google.android.ims	android.permission.INTERNET	true
package	com.google.android.ims	com.google.android.apps.messaging.services.ACCESS_JIBESERVICE	true
package	com.google.android.ims	android.permission.READ_PRIVILEGED_PHONE_STATE	true
package	com.google.android.ims	android.permission.ACCESS_NETWORK_STATE	true
package	com.google.android.ims	android.permission.CONNECTIVITY_USE_RESTRICTED_NETWORKS	true
package	com.google.android.ims	android.permission.ACCESS_WIFI_STATE	true
package	com.google.android.ims	android.permission.MODIFY_PHONE_STATE	true
package	com.google.android.ims	android.permission.PACKET_KEEPALIVE_OFFLOAD	true
package	com.google.android.ims	android.permission.WAKE_LOCK	true
package	com.google.android.tts	android.permission.DOWNLOAD_WITHOUT_NOTIFICATION	true
package	com.google.android.tts	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.google.android.tts	android.permission.INTERNET	true
package	com.google.android.tts	android.permission.GET_PACKAGE_SIZE	true
package	com.google.android.tts	android.permission.ACCESS_NETWORK_STATE	true
package	com.android.calllogbackup	android.permission.USE_RESERVED_DISK	true
package	com.android.calllogbackup	android.permission.PROCESS_PHONE_ACCOUNT_REGISTRATION	true
package	com.android.calllogbackup	android.permission.GET_ACCOUNTS_PRIVILEGED	true
package	com.android.calllogbackup	android.permission.MANAGE_USERS	true
package	com.android.calllogbackup	android.permission.INTERACT_ACROSS_USERS	true
package	com.android.calllogbackup	android.permission.BIND_DIRECTORY_SEARCH	true
package	com.android.calllogbackup	android.permission.READ_SYNC_SETTINGS	true
package	com.android.calllogbackup	android.permission.SEND_CALL_LOG_CHANGE	true
package	com.android.calllogbackup	android.permission.UPDATE_APP_OPS_STATS	true
package	com.google.android.partnersetup	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.google.android.partnersetup	android.permission.CHANGE_COMPONENT_ENABLED_STATE	true
package	com.google.android.partnersetup	com.google.android.providers.gsf.permission.WRITE_GSERVICES	true
package	com.google.android.partnersetup	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.google.android.partnersetup	com.google.android.providers.settings.permission.READ_GSETTINGS	true
package	com.google.android.partnersetup	android.permission.INTERNET	true
package	com.google.android.partnersetup	android.permission.READ_PRIVILEGED_PHONE_STATE	true
package	com.google.android.partnersetup	com.google.android.providers.settings.permission.WRITE_GSETTINGS	true
package	com.google.android.partnersetup	android.permission.ACCESS_NETWORK_STATE	true
package	com.google.android.partnersetup	android.permission.CHANGE_CONFIGURATION	true
package	com.google.android.partnersetup	android.permission.ACCESS_WIFI_STATE	true
package	com.google.android.videos	com.google.android.c2dm.permission.RECEIVE	true
package	com.google.android.videos	android.permission.USE_CREDENTIALS	true
package	com.google.android.videos	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.google.android.videos	android.permission.WRITE_SYNC_SETTINGS	true
package	com.google.android.videos	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.google.android.videos	android.permission.INTERNET	true
package	com.google.android.videos	com.google.android.videos.permission.C2D_MESSAGE	true
package	com.google.android.videos	android.permission.ACCESS_NETWORK_STATE	true
package	com.google.android.videos	android.permission.READ_SYNC_SETTINGS	true
package	com.google.android.videos	android.permission.ACCESS_WIFI_STATE	true
package	com.google.android.videos	android.permission.WAKE_LOCK	true
package	com.google.android.apps.nexuslauncher	com.google.android.apps.nexuslauncher.permission.READ_SETTINGS	true
package	com.google.android.apps.nexuslauncher	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.google.android.apps.nexuslauncher	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.google.android.apps.nexuslauncher	android.permission.BLUETOOTH	true
package	com.google.android.apps.nexuslauncher	android.permission.BLUETOOTH_ADMIN	true
package	com.google.android.apps.nexuslauncher	android.permission.CONTROL_REMOTE_APP_TRANSITION_ANIMATIONS	true
package	com.google.android.apps.nexuslauncher	android.permission.BIND_APPWIDGET	true
package	com.google.android.apps.nexuslauncher	android.permission.PACKAGE_USAGE_STATS	true
package	com.google.android.apps.nexuslauncher	android.permission.WRITE_SECURE_SETTINGS	true
package	com.google.android.apps.nexuslauncher	android.permission.SET_WALLPAPER	true
package	com.google.android.apps.nexuslauncher	android.permission.REQUEST_DELETE_PACKAGES	true
package	com.google.android.apps.nexuslauncher	android.permission.SET_WALLPAPER_HINTS	true
package	com.google.android.apps.nexuslauncher	com.google.android.apps.nexuslauncher.permission.WRITE_SETTINGS	true
package	com.google.android.apps.nexuslauncher	com.google.android.apps.nexuslauncher.permission.QSB	true
package	com.google.android.apps.nexuslauncher	android.permission.VIEW_INSTANT_APPS	true
package	com.google.android.apps.nexuslauncher	com.google.android.launcher.permission.READ_SETTINGS	true
package	com.android.carrierdefaultapp	android.permission.NETWORK_BYPASS_PRIVATE_DNS	true
package	com.android.carrierdefaultapp	android.permission.INTERNET	true
package	com.android.carrierdefaultapp	android.permission.READ_PRIVILEGED_PHONE_STATE	true
package	com.android.carrierdefaultapp	android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME	true
package	com.android.carrierdefaultapp	android.permission.ACCESS_NETWORK_STATE	true
package	com.android.carrierdefaultapp	android.permission.CONNECTIVITY_USE_RESTRICTED_NETWORKS	true
package	com.android.carrierdefaultapp	android.permission.CONNECTIVITY_INTERNAL	true
package	com.android.carrierdefaultapp	android.permission.MODIFY_PHONE_STATE	true
package	com.android.proxyhandler	android.permission.INTERNET	true
package	com.breel.geswallpapers	android.permission.INTERNET	true
package	com.breel.geswallpapers	android.permission.ACCESS_NETWORK_STATE	true
package	org.chromium.webview_shell	android.permission.USE_CREDENTIALS	true
package	org.chromium.webview_shell	android.permission.MODIFY_AUDIO_SETTINGS	true
package	org.chromium.webview_shell	android.permission.INTERNET	true
package	org.chromium.webview_shell	android.permission.ACCESS_NETWORK_STATE	true
package	org.chromium.webview_shell	android.permission.ACCESS_WIFI_STATE	true
package	com.google.android.feedback	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.google.android.feedback	android.permission.INTERNET	true
package	com.google.android.feedback	android.permission.ACCESS_NETWORK_STATE	true
package	com.google.android.feedback	android.permission.READ_LOGS	true
package	com.google.android.printservice.recommendation	android.permission.CHANGE_WIFI_MULTICAST_STATE	true
package	com.google.android.printservice.recommendation	android.permission.INTERNET	true
package	com.google.android.apps.photos	android.permission.DOWNLOAD_WITHOUT_NOTIFICATION	true
package	com.google.android.apps.photos	android.permission.WRITE_SETTINGS	true
package	com.google.android.apps.photos	com.google.android.c2dm.permission.RECEIVE	true
package	com.google.android.apps.photos	android.permission.USE_CREDENTIALS	true
package	com.google.android.apps.photos	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.google.android.apps.photos	android.permission.MANAGE_ACCOUNTS	true
package	com.google.android.apps.photos	android.permission.SYSTEM_ALERT_WINDOW	true
package	com.google.android.apps.photos	android.permission.NFC	true
package	com.google.android.apps.photos	android.permission.CHANGE_NETWORK_STATE	true
package	com.google.android.apps.photos	android.permission.FOREGROUND_SERVICE	true
package	com.google.android.apps.photos	android.permission.WRITE_SYNC_SETTINGS	true
package	com.google.android.apps.photos	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.google.android.apps.photos	android.permission.SUBSCRIBED_FEEDS_READ	true
package	com.google.android.apps.photos	android.permission.READ_PROFILE	true
package	com.google.android.apps.photos	android.permission.BLUETOOTH	true
package	com.google.android.apps.photos	android.permission.SUBSCRIBED_FEEDS_WRITE	true
package	com.google.android.apps.photos	android.permission.INTERNET	true
package	com.google.android.apps.photos	android.permission.GET_PACKAGE_SIZE	true
package	com.google.android.apps.photos	android.permission.CHANGE_WIFI_STATE	true
package	com.google.android.apps.photos	android.permission.ACCESS_NETWORK_STATE	true
package	com.google.android.apps.photos	android.permission.SET_WALLPAPER	true
package	com.google.android.apps.photos	android.permission.READ_SYNC_SETTINGS	true
package	com.google.android.apps.photos	android.permission.VIBRATE	true
package	com.google.android.apps.photos	android.permission.USE_BIOMETRIC	true
package	com.google.android.apps.photos	com.android.launcher.permission.INSTALL_SHORTCUT	true
package	com.google.android.apps.photos	android.permission.WAKE_LOCK	true
package	com.google.android.calendar	com.google.android.calendar.permission.C2D_MESSAGE	true
package	com.google.android.calendar	com.google.android.c2dm.permission.RECEIVE	true
package	com.google.android.calendar	android.permission.USE_CREDENTIALS	true
package	com.google.android.calendar	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.google.android.calendar	android.permission.WRITE_SYNC_SETTINGS	true
package	com.google.android.calendar	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.google.android.calendar	com.google.android.googleapps.permission.GOOGLE_AUTH	true
package	com.google.android.calendar	android.permission.SUBSCRIBED_FEEDS_READ	true
package	com.google.android.calendar	android.permission.SUBSCRIBED_FEEDS_WRITE	true
package	com.google.android.calendar	android.permission.INTERNET	true
package	com.google.android.calendar	android.permission.GET_PACKAGE_SIZE	true
package	com.google.android.calendar	com.google.android.gm.permission.READ_GMAIL	true
package	com.google.android.calendar	android.permission.ACCESS_NETWORK_STATE	true
package	com.google.android.calendar	android.permission.READ_SYNC_STATS	true
package	com.google.android.calendar	android.permission.READ_SYNC_SETTINGS	true
package	com.google.android.calendar	android.permission.VIBRATE	true
package	com.google.android.calendar	android.permission.WAKE_LOCK	true
package	com.android.managedprovisioning	android.permission.WRITE_SETTINGS	true
package	com.android.managedprovisioning	android.permission.BIND_DEVICE_ADMIN	true
package	com.android.managedprovisioning	android.permission.MANAGE_ACCOUNTS	true
package	com.android.managedprovisioning	android.permission.INSTALL_PACKAGES	true
package	com.android.managedprovisioning	android.permission.SHUTDOWN	true
package	com.android.managedprovisioning	android.permission.CHANGE_COMPONENT_ENABLED_STATE	true
package	com.android.managedprovisioning	android.permission.NFC	true
package	com.android.managedprovisioning	android.permission.MASTER_CLEAR	true
package	com.android.managedprovisioning	android.permission.FOREGROUND_SERVICE	true
package	com.android.managedprovisioning	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.android.managedprovisioning	android.permission.PEERS_MAC_ADDRESS	true
package	com.android.managedprovisioning	android.permission.SET_TIME_ZONE	true
package	com.android.managedprovisioning	android.permission.MANAGE_PROFILE_AND_DEVICE_OWNERS	true
package	com.android.managedprovisioning	android.permission.INTERNET	true
package	com.android.managedprovisioning	android.permission.PERFORM_CDMA_PROVISIONING	true
package	com.android.managedprovisioning	android.permission.INTERACT_ACROSS_USERS_FULL	true
package	com.android.managedprovisioning	android.permission.WRITE_SECURE_SETTINGS	true
package	com.android.managedprovisioning	android.permission.SET_TIME	true
package	com.android.managedprovisioning	android.permission.CHANGE_WIFI_STATE	true
package	com.android.managedprovisioning	android.permission.MANAGE_USERS	true
package	com.android.managedprovisioning	android.permission.ACCESS_NETWORK_STATE	true
package	com.android.managedprovisioning	android.permission.CHANGE_CONFIGURATION	true
package	com.android.managedprovisioning	android.permission.INTERACT_ACROSS_USERS	true
package	com.android.managedprovisioning	android.permission.MANAGE_DEVICE_ADMINS	true
package	com.android.managedprovisioning	android.permission.ACCESS_PDB_STATE	true
package	com.android.managedprovisioning	android.permission.CONNECTIVITY_INTERNAL	true
package	com.android.managedprovisioning	android.permission.CRYPT_KEEPER	true
package	com.android.managedprovisioning	android.permission.ACCESS_WIFI_STATE	true
package	com.android.managedprovisioning	android.permission.DELETE_PACKAGES	true
package	com.android.wallpaper.livepicker	android.permission.BIND_WALLPAPER	true
package	com.android.wallpaper.livepicker	android.permission.SET_WALLPAPER_COMPONENT	true
package	com.android.wallpaper.livepicker	android.permission.SET_WALLPAPER	true
package	com.google.android.sdksetup	android.permission.WRITE_SETTINGS	true
package	com.google.android.sdksetup	android.permission.WRITE_SECURE_SETTINGS	true
package	com.google.android.sdksetup	com.google.android.providers.settings.permission.WRITE_GSETTINGS	true
package	com.google.android.sdksetup	android.permission.MANAGE_USERS	true
package	com.google.android.sdksetup	android.permission.BACKUP	true
package	com.google.android.backuptransport	com.google.android.gms.auth.api.phone.permission.SEND	true
package	com.google.android.backuptransport	android.permission.REAL_GET_TASKS	true
package	com.google.android.backuptransport	android.permission.ACCESS_CACHE_FILESYSTEM	true
package	com.google.android.backuptransport	android.permission.DOWNLOAD_WITHOUT_NOTIFICATION	true
package	com.google.android.backuptransport	android.permission.INTENT_FILTER_VERIFICATION_AGENT	true
package	com.google.android.backuptransport	android.permission.PROVIDE_RESOLVER_RANKER_SERVICE	true
package	com.google.android.backuptransport	com.google.android.gms.trustagent.framework.model.DATA_CHANGE_NOTIFICATION	true
package	com.google.android.backuptransport	android.permission.WRITE_SETTINGS	true
package	com.google.android.backuptransport	com.google.android.gms.matchstick.permission.BROADCAST_LIGHTER_WEB_INFO	true
package	com.google.android.backuptransport	android.permission.RECOVERY	true
package	com.google.android.backuptransport	com.google.android.gms.permission.APPINDEXING	true
package	com.google.android.backuptransport	com.google.android.c2dm.permission.RECEIVE	true
package	com.google.android.backuptransport	android.permission.USE_CREDENTIALS	true
package	com.google.android.backuptransport	android.permission.MODIFY_AUDIO_SETTINGS	true
package	com.google.android.backuptransport	android.permission.ACCESS_NOTIFICATION_POLICY	true
package	com.google.android.backuptransport	android.permission.ACTIVITY_EMBEDDING	true
package	com.google.android.backuptransport	android.permission.MODIFY_AUDIO_ROUTING	true
package	com.google.android.backuptransport	android.permission.GET_APP_OPS_STATS	true
package	com.google.android.backuptransport	android.permission.RECEIVE_DATA_ACTIVITY_CHANGE	true
package	com.google.android.backuptransport	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.google.android.backuptransport	android.permission.READ_WIFI_CREDENTIAL	true
package	com.google.android.backuptransport	android.permission.WRITE_GSERVICES	true
package	com.google.android.backuptransport	android.permission.MANAGE_ACCOUNTS	true
package	com.google.android.backuptransport	android.permission.SYSTEM_ALERT_WINDOW	true
package	com.google.android.backuptransport	com.google.android.gsf.subscribedfeeds.permission.C2D_MESSAGE	true
package	com.google.android.backuptransport	android.permission.START_TASKS_FROM_RECENTS	true
package	com.google.android.backuptransport	com.google.android.gms.permission.BIND_NETWORK_TASK_SERVICE	true
package	com.google.android.backuptransport	com.google.android.gms.auth.authzen.permission.DEVICE_SYNC_FINISHED	true
package	com.google.android.backuptransport	android.permission.PROVIDE_TRUST_AGENT	true
package	com.google.android.backuptransport	com.google.android.gms.chromesync.permission.CONTENT_PROVIDER_ACCESS	true
package	com.google.android.backuptransport	android.permission.MANAGE_SOUND_TRIGGER	true
package	com.google.android.backuptransport	android.permission.MANAGE_VOICE_KEYPHRASES	true
package	com.google.android.backuptransport	android.permission.CHANGE_COMPONENT_ENABLED_STATE	true
package	com.google.android.backuptransport	com.google.android.gms.permission.CHECKIN_NOW	true
package	com.google.android.backuptransport	android.permission.NFC	true
package	com.google.android.backuptransport	com.google.android.gms.learning.permission.LAUNCH_IN_APP_PROXY	true
package	com.google.android.backuptransport	com.google.android.gms.permission.SEND_ANDROID_PAY_DATA	true
package	com.google.android.backuptransport	com.google.android.apps.now.OPT_IN_WIZARD	true
package	com.google.android.backuptransport	com.google.android.gms.auth.authzen.permission.GCM_DEVICE_PROXIMITY	true
package	com.google.android.backuptransport	android.permission.CALL_PRIVILEGED	true
package	com.google.android.backuptransport	android.permission.CHANGE_NETWORK_STATE	true
package	com.google.android.backuptransport	android.permission.MASTER_CLEAR	true
package	com.google.android.backuptransport	android.permission.FOREGROUND_SERVICE	true
package	com.google.android.backuptransport	android.permission.PERSISTENT_ACTIVITY	true
package	com.google.android.backuptransport	android.permission.WRITE_SYNC_SETTINGS	true
package	com.google.android.backuptransport	com.google.android.providers.gsf.permission.WRITE_GSERVICES	true
package	com.google.android.backuptransport	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.google.android.backuptransport	com.google.android.gms.permission.TRANSFER_WIFI_CREDENTIAL	true
package	com.google.android.backuptransport	com.google.android.googleapps.permission.GOOGLE_AUTH	true
package	com.google.android.backuptransport	android.permission.SUBSCRIBED_FEEDS_READ	true
package	com.google.android.backuptransport	com.google.android.gms.permission.NEARBY_START_DISCOVERER	true
package	com.google.android.backuptransport	com.google.android.gms.auth.permission.POST_SIGN_IN_ACCOUNT	true
package	com.google.android.backuptransport	com.google.android.googleapps.permission.GOOGLE_AUTH.ALL_SERVICES	true
package	com.google.android.backuptransport	com.google.android.providers.settings.permission.READ_GSETTINGS	true
package	com.google.android.backuptransport	com.google.android.gms.cloudsave.BIND_EVENT_BROADCAST	true
package	com.google.android.backuptransport	android.permission.SET_TIME_ZONE	true
package	com.google.android.backuptransport	android.permission.MANAGE_SUBSCRIPTION_PLANS	true
package	com.google.android.backuptransport	com.google.android.googlequicksearchbox.permission.PAUSE_HOTWORD	true
package	com.google.android.backuptransport	com.google.android.gms.permission.REPORT_TAP	true
package	com.google.android.backuptransport	android.permission.READ_PROFILE	true
package	com.google.android.backuptransport	com.google.android.gtalkservice.permission.SEND_HEARTBEAT	true
package	com.google.android.backuptransport	android.permission.BLUETOOTH	true
package	com.google.android.backuptransport	android.permission.CHANGE_WIFI_MULTICAST_STATE	true
package	com.google.android.backuptransport	android.permission.CAPTURE_AUDIO_HOTWORD	true
package	com.google.android.backuptransport	android.permission.CONTROL_DISPLAY_SATURATION	true
package	com.google.android.backuptransport	com.android.voicemail.permission.READ_VOICEMAIL	true
package	com.google.android.backuptransport	android.permission.GET_TASKS	true
package	com.google.android.backuptransport	android.permission.SUBSCRIBED_FEEDS_WRITE	true
package	com.google.android.backuptransport	android.permission.AUTHENTICATE_ACCOUNTS	true
package	com.google.android.backuptransport	android.permission.INTERNET	true
package	com.google.android.backuptransport	com.android.vending.INTENT_VENDING_ONLY	true
package	com.google.android.backuptransport	com.google.android.googleapps.permission.GOOGLE_AUTH.mail	true
package	com.google.android.backuptransport	com.google.android.gms.permission.C2D_MESSAGE	true
package	com.google.android.backuptransport	com.google.firebase.auth.api.gms.permission.LAUNCH_FEDERATED_SIGN_IN	true
package	com.google.android.backuptransport	android.permission.REORDER_TASKS	true
package	com.google.android.backuptransport	com.google.android.gms.nearby.exposurenotification.EXPOSURE_CALLBACK	true
package	com.google.android.backuptransport	com.google.android.gms.permission.PHENOTYPE_OVERRIDE_FLAGS	true
package	com.google.android.backuptransport	android.permission.BLUETOOTH_ADMIN	true
package	com.google.android.backuptransport	android.permission.UPDATE_DEVICE_STATS	true
package	com.google.android.backuptransport	com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION	true
package	com.google.android.backuptransport	com.google.android.gms.magictether.permission.CONNECTED_HOST_CHANGED	true
package	com.google.android.backuptransport	com.google.android.googleapps.permission.GOOGLE_AUTH.YouTubeUser	true
package	com.google.android.backuptransport	com.google.android.gms.permission.CONTACTS_SYNC_DELEGATION	true
package	com.google.android.backuptransport	android.permission.RECOVER_KEYSTORE	true
package	com.google.android.backuptransport	com.google.android.gms.permission.GAMES_DEBUG_SETTINGS	true
package	com.google.android.backuptransport	com.google.android.permission.BROADCAST_DATA_MESSAGE	true
package	com.google.android.backuptransport	com.google.android.gms.trustagent.permission.TRUSTAGENT_STATE	true
package	com.google.android.backuptransport	android.permission.REGISTER_CALL_PROVIDER	true
package	com.google.android.backuptransport	android.permission.GET_PACKAGE_SIZE	true
package	com.google.android.backuptransport	com.google.android.c2dm.permission.SEND	true
package	com.google.android.backuptransport	android.permission.MANAGE_USB	true
package	com.google.android.backuptransport	android.permission.ALLOCATE_AGGRESSIVE	true
package	com.google.android.backuptransport	com.google.android.gms.permission.PHENOTYPE_UPDATE_BROADCAST	true
package	com.google.android.backuptransport	com.google.android.gms.permission.INTERNAL_BROADCAST	true
package	com.google.android.backuptransport	android.permission.PACKAGE_USAGE_STATS	true
package	com.google.android.backuptransport	android.permission.WRITE_PROFILE	true
package	com.google.android.backuptransport	android.permission.TETHER_PRIVILEGED	true
package	com.google.android.backuptransport	android.permission.WRITE_SECURE_SETTINGS	true
package	com.google.android.backuptransport	android.permission.CAPTURE_AUDIO_OUTPUT	true
package	com.google.android.backuptransport	com.google.android.gms.auth.proximity.permission.SMS_CONNECT_SETUP_REQUESTED	true
package	com.google.android.backuptransport	android.permission.SCORE_NETWORKS	true
package	com.google.android.backuptransport	android.permission.READ_PRIVILEGED_PHONE_STATE	true
package	com.google.android.backuptransport	com.google.android.gms.permission.GOOGLE_PAY	true
package	com.google.android.backuptransport	android.permission.ACCESS_DOWNLOAD_MANAGER	true
package	com.google.android.backuptransport	android.permission.BROADCAST_STICKY	true
package	com.google.android.backuptransport	android.permission.BLUETOOTH_PRIVILEGED	true
package	com.google.android.backuptransport	com.google.android.gms.permission.CAR	true
package	com.google.android.backuptransport	com.google.android.gm.permission.READ_GMAIL	true
package	com.google.android.backuptransport	android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME	true
package	com.google.android.backuptransport	com.google.android.xmpp.permission.BROADCAST	true
package	com.google.android.backuptransport	android.permission.CAPTURE_SECURE_VIDEO_OUTPUT	true
package	com.google.android.backuptransport	android.permission.SET_TIME	true
package	com.google.android.backuptransport	com.google.android.xmpp.permission.XMPP_ENDPOINT_BROADCAST	true
package	com.google.android.backuptransport	com.google.android.providers.settings.permission.WRITE_GSETTINGS	true
package	com.google.android.backuptransport	android.permission.CHANGE_WIFI_STATE	true
package	com.google.android.backuptransport	android.permission.MODIFY_DAY_NIGHT_MODE	true
package	com.google.android.backuptransport	android.permission.MANAGE_USERS	true
package	com.google.android.backuptransport	com.google.android.gms.contextmanager.CONTEXT_MANAGER_RESTARTED_BROADCAST	true
package	com.google.android.backuptransport	android.permission.FLASHLIGHT	true
package	com.google.android.backuptransport	android.permission.ACCESS_NETWORK_STATE	true
package	com.google.android.backuptransport	android.permission.DISABLE_KEYGUARD	true
package	com.google.android.backuptransport	android.permission.BACKUP	true
package	com.google.android.backuptransport	com.google.android.googleapps.permission.GOOGLE_AUTH.youtube	true
package	com.google.android.backuptransport	com.google.android.gms.carsetup.DRIVING_MODE_MANAGER	true
package	com.google.android.backuptransport	android.permission.USER_ACTIVITY	true
package	com.google.android.backuptransport	android.permission.LOCAL_MAC_ADDRESS	true
package	com.google.android.backuptransport	com.google.android.gms.permission.SHOW_PAYMENT_CARD_DETAILS	true
package	com.google.android.backuptransport	android.permission.READ_LOGS	true
package	com.google.android.backuptransport	com.google.android.gms.magictether.permission.SCANNED_DEVICE	true
package	com.google.android.backuptransport	android.permission.INTERACT_ACROSS_USERS	true
package	com.google.android.backuptransport	com.google.android.gms.permission.ACTIVITY_RECOGNITION	true
package	com.google.android.backuptransport	android.permission.ACCESS_NETWORK_CONDITIONS	true
package	com.google.android.backuptransport	android.permission.READ_DREAM_STATE	true
package	com.google.android.backuptransport	com.google.android.gms.permission.BIND_PAYMENTS_CALLBACK_SERVICE	true
package	com.google.android.backuptransport	android.permission.READ_NETWORK_USAGE_HISTORY	true
package	com.google.android.backuptransport	com.google.android.gsf.permission.C2D_MESSAGE	true
package	com.google.android.backuptransport	android.permission.USE_FINGERPRINT	true
package	com.google.android.backuptransport	android.permission.CONNECTIVITY_USE_RESTRICTED_NETWORKS	true
package	com.google.android.backuptransport	com.google.android.gms.permission.GRANT_WALLPAPER_PERMISSIONS	true
package	com.google.android.backuptransport	android.permission.READ_SYNC_STATS	true
package	com.google.android.backuptransport	android.permission.REBOOT	true
package	com.google.android.backuptransport	com.google.android.gms.chimera.permission.CONFIG_CHANGE	true
package	com.google.android.backuptransport	com.google.android.gms.auth.permission.FACE_UNLOCK	true
package	com.google.android.backuptransport	android.permission.REQUEST_DELETE_PACKAGES	true
package	com.google.android.backuptransport	android.permission.MANAGE_DEVICE_ADMINS	true
package	com.google.android.backuptransport	com.google.android.gms.auth.permission.GOOGLE_ACCOUNT_CHANGE	true
package	com.google.android.backuptransport	com.google.android.gms.trustagent.framework.model.DATA_ACCESS	true
package	com.google.android.backuptransport	com.android.chrome.TOS_ACKED	true
package	com.google.android.backuptransport	android.permission.READ_SYNC_SETTINGS	true
package	com.google.android.backuptransport	com.google.android.gms.permission.SHOW_TRANSACTION_RECEIPT	true
package	com.google.android.backuptransport	android.permission.OVERRIDE_WIFI_CONFIG	true
package	com.google.android.backuptransport	android.permission.CAPTURE_VIDEO_OUTPUT	true
package	com.google.android.backuptransport	android.permission.VIBRATE	true
package	com.google.android.backuptransport	android.permission.MANAGE_ACTIVITY_STACKS	true
package	com.google.android.backuptransport	android.permission.INVOKE_CARRIER_SETUP	true
package	com.google.android.backuptransport	android.permission.CHANGE_DEVICE_IDLE_TEMP_WHITELIST	true
package	com.google.android.backuptransport	com.google.android.gms.permission.SAFETY_NET	true
package	com.google.android.backuptransport	com.google.android.gms.googlehelp.LAUNCH_SUPPORT_SCREENSHARE	true
package	com.google.android.backuptransport	android.permission.MODIFY_NETWORK_ACCOUNTING	true
package	com.google.android.backuptransport	com.google.android.gms.common.internal.SHARED_PREFERENCES_PERMISSION	true
package	com.google.android.backuptransport	com.google.android.gms.permission.SHOW_WARM_WELCOME_TAPANDPAY_APP	true
package	com.google.android.backuptransport	android.permission.NOTIFY_PENDING_SYSTEM_UPDATE	true
package	com.google.android.backuptransport	android.permission.DISPATCH_PROVISIONING_MESSAGE	true
package	com.google.android.backuptransport	android.permission.ACCESS_WIFI_STATE	true
package	com.google.android.backuptransport	com.google.android.gms.permission.BROADCAST_TO_GOOGLEHELP	true
package	com.google.android.backuptransport	android.permission.USE_BIOMETRIC	true
package	com.google.android.backuptransport	com.google.android.gms.permission.READ_VALUABLES_IMAGES	true
package	com.google.android.backuptransport	com.google.android.launcher.permission.RECEIVE_LAUNCH_BROADCASTS	true
package	com.google.android.backuptransport	com.google.android.gms.auth.authzen.permission.KEY_REGISTRATION_FINISHED	true
package	com.google.android.backuptransport	com.google.android.gms.magictether.permission.CLIENT_TETHERING_PREFERENCE_CHANGED	true
package	com.google.android.backuptransport	android.permission.CONTROL_INCALL_EXPERIENCE	true
package	com.google.android.backuptransport	android.permission.MODIFY_PHONE_STATE	true
package	com.google.android.backuptransport	com.android.launcher.permission.INSTALL_SHORTCUT	true
